IL_FUNC_OBJECT_TYPE,IL_SYS_NODE_TYPE,IL_UNIQUE_ID,SYS_INTERNAL_LAST_UPDATED_ON,appIcon,appId,artifactUrl,attributions,audience,board,channel,code,collections,compatibilityLevel,consumerId,contentDisposition,contentEncoding,contentType,createdBy,createdFor,createdOn,creator,description,downloadUrl,framework,gradeLevel,graph_id,idealScreenDensity,idealScreenSize,identifier,keywords,language,lastPublishedBy,lastPublishedOn,lastSubmittedOn,lastUpdatedBy,lastUpdatedOn,license,mediaType,medium,mimeType,name,nodeType,node_id,objectType,os,osId,owner,ownershipType,pkgVersion,posterImage,pragma,prevState,previewUrl,resourceType,s3Key,showNotification,size,status,subject,topic,variants,versionKey,visibility,derived_contentType
Content,DATA_NODE,do_31257982461946265629727,2018-09-03T10:27:14.447+0000,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/content/do_31257982461946265629727/artifact/1ms7ljgl2gi9uw6vtvhgzhxn7gnjhuc0x.thumb.png,prod.diksha.app,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/content/do_31257982461946265629727/artifact/1ye8lf4optybvg6j2hola2nogc2lpaehr_1535623122734.pdf,,['Learner'],CBSE,in.ekstep,ekstep,['do_312588948145700864218121'],4,3961fd1a-48dd-4993-bbc4-766cd1a7556d,inline,identity,Resource,9480,['ncert'],2018-08-30T09:58:42.492+0000,,Contemporary India - I_3_Drainage_The Peninsular Rivers_Tapti River,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31257982461946265629727/drainage_the-peninsular-rivers_1_1535970434190_do_31257982461946265629727_1.0.ecar,ekstep_ncert_k-12,Class 8,domain,hdpi,normal,do_31257982461946265629727,"['Tapti River ', ' Central India', ' Godavari', ' Narmada', ' Gulf of Khambhat', ' Arabian Sea', ' Surat', ' Magdalla Ongc Bridge', ' Ukai Dam', ' Monsoon Season']",['English'],ekstep,2018-09-03T10:27:14.190+0000,,ekstep,2018-09-03T10:27:13.956+0000,,content,English,application/pdf,Drainage_The Peninsular Rivers_1,DATA_NODE,575182,Content,['All'],org.ekstep.quiz.app,Poulami Paul_www.wikipedia.org,,1.0,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/assets/do_31257982461946265629727/1ms7ljgl2gi9uw6vtvhgzhxn7gnjhuc0x.png,['external'],Draft,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/content/do_31257982461946265629727/artifact/1ye8lf4optybvg6j2hola2nogc2lpaehr_1535623122734.pdf,Learn,ecar_files/do_31257982461946265629727/drainage_the-peninsular-rivers_1_1535970434190_do_31257982461946265629727_1.0.ecar,,401568.0,Live,Geography,['Drainage In India'],"{'spine': {'ecarUrl': 'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31257982461946265629727/drainage_the-peninsular-rivers_1_1535970434289_do_31257982461946265629727_1.0_spine.ecar', 'size': 221620.0}}",1535970433956,Default,pdf
Content,DATA_NODE,do_31257982286842265629640,2018-09-03T10:25:47.526+0000,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/content/do_31257982286842265629640/artifact/1za8mgaetwjgpentbdca84go_ybpovqyt.thumb.png,prod.diksha.app,https://www.youtube.com/embed/f01Oijvgyb4?autoplay=1&enablejsapi=1,,['Learner'],CBSE,in.ekstep,ekstep,,4,3961fd1a-48dd-4993-bbc4-766cd1a7556d,online,identity,Resource,9480,['ncert'],2018-08-30T09:55:08.743+0000,,"Resources and Development_2_Land, Soil, Water, Natural Vegetation and Wildlife Resources_Conservation of Natural Vegetation and Wildlife_Wildlife Conservation",https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31257982286842265629640/land-soil-water-natural-vegetation-and-wildlife-resources_conservation-of-natural-vegetation-and-wildlife_2_1535970347164_do_31257982286842265629640_1.0.ecar,ekstep_ncert_k-12,Class 8,domain,hdpi,normal,do_31257982286842265629640,"['Climate', ' Landslide', ' Earthquake', ' Flood', ' Wild Animal', ' Plant', ' Forest', ' Climate', ' Natural Habitat', ' Deforestation', ' Soil Erosion', ' Constructional Activity', ' Forest Fire', ' Tsunami', ' Landslide', ' Illegal Trade', ' Hide', ' Skin', ' Nail', ' Teeth', ' Horn', ' Feather', ' Tiger', ' Lion', ' Elephant', ' Deer', ' Black Buck', ' Crocodile', ' Rhinoceros', ' Snow Leopard', ' Ostrich', ' Peacock', ' National Park', ' Wildlife Sanctuary', ' Natural Vegetation', ' Conservation', ' Creek', ' Lake', ' Wetland', ' Social Forestry', ' Vanamohatasava', ' Illigal Killing', ' Wildlife Animal', ' Plant', ' Animal', ' Ethical Duty', ' Citizen', ' Biosphere Reserve']",['English'],ekstep,2018-09-03T10:25:47.164+0000,,ekstep,2018-09-03T10:25:46.909+0000,,content,English,video/x-youtube,"Land, Soil, Water, Natural Vegetation and Wildlife Resources_Conservation of Natural Vegetation and Wildlife_2",DATA_NODE,574969,Content,['All'],org.ekstep.quiz.app,EDUBULL_www.youtube.com,,1.0,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/assets/do_31257982286842265629640/1za8mgaetwjgpentbdca84go_ybpovqyt.png,['external'],Draft,https://www.youtube.com/embed/f01Oijvgyb4?autoplay=1&enablejsapi=1,Learn,ecar_files/do_31257982286842265629640/land-soil-water-natural-vegetation-and-wildlife-resources_conservation-of-natural-vegetation-and-wildlife_2_1535970347164_do_31257982286842265629640_1.0.ecar,,563058.0,Live,Geography,['Land; Soil; Water; Natural Vegetation and Wildlife Resources'],"{'spine': {'ecarUrl': 'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31257982286842265629640/land-soil-water-natural-vegetation-and-wildlife-resources_conservation-of-natural-vegetation-and-wildlife_2_1535970347290_do_31257982286842265629640_1.0_spine.ecar', 'size': 563057.0}}",1535970346909,Default,youtube
Content,DATA_NODE,do_31257982077906944019802,2018-09-03T10:24:06.679+0000,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/content/do_31257982077906944019802/artifact/1lbymigc3mneuzysukgcbgolskijxfk3j.thumb.png,prod.diksha.app,https://www.youtube.com/embed/wztjHgNX3gs?autoplay=1&enablejsapi=1,,['Learner'],CBSE,in.ekstep,ekstep,['do_312588948146143232218148'],4,3961fd1a-48dd-4993-bbc4-766cd1a7556d,online,identity,Resource,9480,['ncert'],2018-08-30T09:50:53.694+0000,,The Earth : Our Habitat_2_Globe : Latitudes and Longitudes_Longitude and Time_Longitude and Time,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31257982077906944019802/globe-latitudes-and-longitudes_longitude-and-time_1_1535970246397_do_31257982077906944019802_1.0.ecar,ekstep_ncert_k-12,Class 8,domain,hdpi,normal,do_31257982077906944019802,"['Greenwich Mean Time', ' Longitude', ' Latitude', ' East', ' West', ' Meridian', ' North Pole', ' South Pole', ' Prime Meridian', ' Direction', ' Time']",['English'],ekstep,2018-09-03T10:24:06.396+0000,,ekstep,2018-09-03T10:24:06.220+0000,,content,English,video/x-youtube,Globe : Latitudes and Longitudes_Longitude and Time_1,DATA_NODE,574855,Content,['All'],org.ekstep.quiz.app,smartschoolonline_www.youtube.com,,1.0,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/assets/do_31257982077906944019802/1lbymigc3mneuzysukgcbgolskijxfk3j.png,['external'],Draft,https://www.youtube.com/embed/wztjHgNX3gs?autoplay=1&enablejsapi=1,Learn,ecar_files/do_31257982077906944019802/globe-latitudes-and-longitudes_longitude-and-time_1_1535970246397_do_31257982077906944019802_1.0.ecar,,222249.0,Live,Geography,['Latitudes and Longitudes'],"{'spine': {'ecarUrl': 'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31257982077906944019802/globe-latitudes-and-longitudes_longitude-and-time_1_1535970246499_do_31257982077906944019802_1.0_spine.ecar', 'size': 222250.0}}",1535970246220,Default,youtube
Content,DATA_NODE,do_31257982554768998429769,2018-09-03T10:27:58.080+0000,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/content/do_31257982554768998429769/artifact/12lclij3zph_lpnxyj6yu5pj4rixekvjh.thumb.png,prod.diksha.app,https://www.youtube.com/embed/YsOa214o5ik?autoplay=1&enablejsapi=1,,['Learner'],CBSE,in.ekstep,ekstep,['do_312588948146380800118579'],4,3961fd1a-48dd-4993-bbc4-766cd1a7556d,online,identity,Resource,9480,['ncert'],2018-08-30T10:00:35.801+0000,,Contemporary India - II_2_Forest and Wildlife Resources_Flora and Fauna in India_What are Flora and Fauna ?,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31257982554768998429769/forest-and-wildlife-resources_flora-and-fauna-in-india_2_1535970477749_do_31257982554768998429769_1.0.ecar,ekstep_ncert_k-12,Class 8,domain,hdpi,normal,do_31257982554768998429769,"['Flora', ' Fauna', ' Plant', ' Animal', ' Sal', ' Tea', ' Silver Fan', ' Chinkara', ' Bule-bull', ' Leopard']",['English'],ekstep,2018-09-03T10:27:57.749+0000,,ekstep,2018-09-03T10:27:57.583+0000,,content,English,video/x-youtube,Forest and Wildlife Resources_Flora and Fauna in India_2,DATA_NODE,575277,Content,['All'],org.ekstep.quiz.app,Flexiguru_www.youtube.com,,1.0,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/assets/do_31257982554768998429769/12lclij3zph_lpnxyj6yu5pj4rixekvjh.png,['external'],Draft,https://www.youtube.com/embed/YsOa214o5ik?autoplay=1&enablejsapi=1,Learn,ecar_files/do_31257982554768998429769/forest-and-wildlife-resources_flora-and-fauna-in-india_2_1535970477749_do_31257982554768998429769_1.0.ecar,,391589.0,Live,Geography,['Forest And Wildlife Resources In India'],"{'spine': {'ecarUrl': 'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31257982554768998429769/forest-and-wildlife-resources_flora-and-fauna-in-india_2_1535970477908_do_31257982554768998429769_1.0_spine.ecar', 'size': 391590.0}}",1535970477583,Default,youtube
Content,DATA_NODE,do_31257982082944204829538,2018-09-03T10:24:09.666+0000,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/content/do_31257982082944204829538/artifact/1ofsqsargjfoxj157fy7gwfx5isjx2jn3.thumb.png,ekstep_portal,https://www.youtube.com/embed/WJn9pyDbjvs?autoplay=1&enablejsapi=1,,['Learner'],CBSE,in.ekstep,ekstep,['do_312588948146143232218151'],4,3961fd1a-48dd-4993-bbc4-766cd1a7556d,online,identity,Resource,9480,['ncert'],2018-08-30T09:50:59.843+0000,,The Earth : Our Habitat_3_Motions of the Earth_Motions of the Earth,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31257982082944204829538/motions-of-the-earth_1_1535970249437_do_31257982082944204829538_1.0.ecar,ekstep_ncert_k-12,Class 8,domain,hdpi,normal,do_31257982082944204829538,"['Motion of the Earth', ' the Sun', ' Centre of the Solar System', ' Enorth Celestial Pole', ' the Equator', ' Season', ' the Night Sky', ' Moon Phase', ' Lunar Eclipse', ' Solar Eclipse', ' Constellation', ' Sky At Night', ' Stellar Brightness', ' Planet', ' Comet', ' Asteroid', ' Meteoroid', ' Dust']",['English'],ekstep,2018-09-03T10:24:09.437+0000,,ekstep,2018-09-03T10:24:09.270+0000,,content,English,video/x-youtube,Motions of the Earth_1,DATA_NODE,574836,Content,['All'],org.ekstep.quiz.app,Anirudh Agrawal_www.youtube.com,,1.0,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/assets/do_31257982082944204829538/1ofsqsargjfoxj157fy7gwfx5isjx2jn3.png,['external'],Draft,https://www.youtube.com/embed/WJn9pyDbjvs?autoplay=1&enablejsapi=1,Learn,ecar_files/do_31257982082944204829538/motions-of-the-earth_1_1535970249437_do_31257982082944204829538_1.0.ecar,,185025.0,Live,Geography,"[""Earth's Motion""]","{'spine': {'ecarUrl': 'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31257982082944204829538/motions-of-the-earth_1_1535970249523_do_31257982082944204829538_1.0_spine.ecar', 'size': 185026.0}}",1535970249270,Default,youtube
Content,DATA_NODE,do_312593175714299904222864,2018-10-14T10:43:49.127+0000,https://ntpproductionall.blob.core.windows.net/ntp-content-production/content/do_312593175714299904222864/artifact/dsert-econtent-logo_priority-1_1525849772226.thumb.png,prod.ekstep.genie,https://youtu.be/XSVA_dAXILo?list=PLHt6uGGxqCXJzy6It4JVcCFQvwAmw13vg,"['RIE', ' Mysuru', ' Karnataka', 'India']",['Learner'],CBSE,01248978648941363234,d32e5351-ccd8-4a14-b79e-1d243a710290,,4,62e15662-bb09-439f-86e2-d65bd84f3c23,online,identity,Resource,e119d868-0934-4a51-9e6d-9ceb73f87f20,['01248978648941363234'],2018-09-18T06:41:34.811+0000,DSERT eContent,E-Resources @ RIEMYSURU,https://ntpproductionall.blob.core.windows.net/ntp-content-production/ecar_files/do_312593175714299904222864/agricultural-development-in-india_1537253745734_do_312593175714299904222864_1.0.ecar,NCF,Class 8,domain,hdpi,normal,do_312593175714299904222864,"['Sowing', 'Ploughing', 'Harvest']",['English'],539,2018-09-18T06:55:45.734+0000,2018-09-18T06:46:42.791+0000,539,2018-09-18T06:55:45.337+0000,Standard YouTube License,content,English,video/x-youtube,Agricultural development in India,DATA_NODE,601624,Content,['All'],org.ekstep.quiz.app,,['createdBy'],1.0,https://ntpproductionall.blob.core.windows.net/ntp-content-production/content/do_312499761322287104110067/artifact/dsert-econtent-logo_priority-1_1525849772226.png,['external'],Review,https://youtu.be/XSVA_dAXILo?list=PLHt6uGGxqCXJzy6It4JVcCFQvwAmw13vg,Learn,ecar_files/do_312593175714299904222864/agricultural-development-in-india_1537253745734_do_312593175714299904222864_1.0.ecar,True,200080.0,Live,Geography,,"{'spine': {'ecarUrl': 'https://ntpproductionall.blob.core.windows.net/ntp-content-production/ecar_files/do_312593175714299904222864/agricultural-development-in-india_1537253745823_do_312593175714299904222864_1.0_spine.ecar', 'size': 200079.0}}",1537253745337,Default,youtube
Content,DATA_NODE,do_31257982481667686419973,2018-09-03T10:27:22.896+0000,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/content/do_31257982481667686419973/artifact/1pd9w5pmoacmaxsnnu05o2ssidik5wsvo.thumb.png,prod.diksha.app,https://www.youtube.com/embed/wp02SOSUzYs?autoplay=1&enablejsapi=1,,['Learner'],CBSE,in.ekstep,ekstep,['do_312588948145709056218128'],4,3961fd1a-48dd-4993-bbc4-766cd1a7556d,online,identity,Resource,9480,['ncert'],2018-08-30T09:59:06.566+0000,,Contemporary India - I_3_Drainage_Role of Rivers in the Economy_Role of Rivers,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31257982481667686419973/drainage_role-of-rivers-in-the-economy_1_1535970442619_do_31257982481667686419973_1.0.ecar,ekstep_ncert_k-12,Class 8,domain,hdpi,normal,do_31257982481667686419973,"['River', ' Role', ' Economy', ' Contribute', ' Indus', ' India', ' Civilization', ' Irrigation', ' Navigation', ' Transportation', ' Dam', ' Electricity', ' Pollution', ' Agriculture', ' Hydel Power', ' Dust', ' Waste']",['English'],ekstep,2018-09-03T10:27:22.619+0000,,ekstep,2018-09-03T10:27:22.437+0000,,content,English,video/x-youtube,Drainage_Role of Rivers in the Economy_1,DATA_NODE,575253,Content,['All'],org.ekstep.quiz.app,Pebbles AP & TS Board Syllabus_www.youtube.com,,1.0,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/assets/do_31257982481667686419973/1pd9w5pmoacmaxsnnu05o2ssidik5wsvo.png,['external'],Draft,https://www.youtube.com/embed/wp02SOSUzYs?autoplay=1&enablejsapi=1,Learn,ecar_files/do_31257982481667686419973/drainage_role-of-rivers-in-the-economy_1_1535970442619_do_31257982481667686419973_1.0.ecar,,232381.0,Live,Geography,['Drainage In India'],"{'spine': {'ecarUrl': 'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31257982481667686419973/drainage_role-of-rivers-in-the-economy_1_1535970442761_do_31257982481667686419973_1.0_spine.ecar', 'size': 232381.0}}",1535970442437,Default,youtube
Content,DATA_NODE,do_31257982145299251229566,2018-09-03T10:24:42.638+0000,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/content/do_31257982145299251229566/artifact/1vc4jmk7rijwklk-ymtnv91n8vznwdu8y.thumb.png,prod.diksha.app,https://www.youtube.com/embed/AcNd1gn7Cdg?autoplay=1&enablejsapi=1,,['Learner'],CBSE,in.ekstep,ekstep,,4,3961fd1a-48dd-4993-bbc4-766cd1a7556d,online,identity,Resource,9480,['ncert'],2018-08-30T09:52:15.960+0000,,Our Environment_3_Our Changing Earth_Major Land Forms_Work of a River,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31257982145299251229566/our-changing-earth_major-land-forms_2_1535970282309_do_31257982145299251229566_1.0.ecar,ekstep_ncert_k-12,Class 8,domain,hdpi,normal,do_31257982145299251229566,"['Waterfall', ' Hard Rock', ' Meander', ' a River ', ' Flood Plain', ' Ox-bow Lake', ' River Overflow', ' Bank', ' Floodplain', ' Levee', ' Delta', ' Distributory']",['English'],ekstep,2018-09-03T10:24:42.309+0000,,ekstep,2018-09-03T10:24:42.119+0000,,content,English,video/x-youtube,Our Changing Earth_Major Land Forms_2,DATA_NODE,574846,Content,['All'],org.ekstep.quiz.app,CBSE_www.youtube.com,,1.0,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/assets/do_31257982145299251229566/1vc4jmk7rijwklk-ymtnv91n8vznwdu8y.png,['external'],Draft,https://www.youtube.com/embed/AcNd1gn7Cdg?autoplay=1&enablejsapi=1,Learn,ecar_files/do_31257982145299251229566/our-changing-earth_major-land-forms_2_1535970282309_do_31257982145299251229566_1.0.ecar,,392084.0,Live,Geography,['Earth Movements'],"{'spine': {'ecarUrl': 'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31257982145299251229566/our-changing-earth_major-land-forms_2_1535970282498_do_31257982145299251229566_1.0_spine.ecar', 'size': 392084.0}}",1535970282119,Default,youtube
Content,DATA_NODE,do_31257982288601088019892,2018-09-03T10:25:49.137+0000,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/content/do_31257982288601088019892/artifact/1oqs4wbvzz9gn0grcoq6yufoh5gt8ikxg.thumb.png,prod.diksha.app,https://www.youtube.com/embed/VO_VO4quD_Y?autoplay=1&enablejsapi=1,,['Learner'],CBSE,in.ekstep,ekstep,,4,3961fd1a-48dd-4993-bbc4-766cd1a7556d,online,identity,Resource,9480,['ncert'],2018-08-30T09:55:10.889+0000,,Resources and Development_3_Mineral and Power Resources_Mineral and Power Resources,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31257982288601088019892/mineral-and-power-resources_1_1535970348848_do_31257982288601088019892_1.0.ecar,ekstep_ncert_k-12,Class 8,domain,hdpi,normal,do_31257982288601088019892,"['Substance', ' Geological Environment', ' Mineral', ' Solubility']",['English'],ekstep,2018-09-03T10:25:48.847+0000,,ekstep,2018-09-03T10:25:48.670+0000,,content,English,video/x-youtube,Mineral and Power Resources_1,DATA_NODE,575053,Content,['All'],org.ekstep.quiz.app,Examrace_www.youtube.com,,1.0,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/assets/do_31257982288601088019892/1oqs4wbvzz9gn0grcoq6yufoh5gt8ikxg.png,['external'],Draft,https://www.youtube.com/embed/VO_VO4quD_Y?autoplay=1&enablejsapi=1,Learn,ecar_files/do_31257982288601088019892/mineral-and-power-resources_1_1535970348848_do_31257982288601088019892_1.0.ecar,,560886.0,Live,Geography,['Mineral and Power Resources'],"{'spine': {'ecarUrl': 'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31257982288601088019892/mineral-and-power-resources_1_1535970349000_do_31257982288601088019892_1.0_spine.ecar', 'size': 560887.0}}",1535970348670,Default,youtube
Content,DATA_NODE,do_31257982045756620819788,2018-09-03T10:23:51.783+0000,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/content/do_31257982045756620819788/artifact/1gpuyy84ysydcdqr7s6mxzgjox2ehaksh.thumb.png,prod.diksha.app,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/content/do_31257982045756620819788/artifact/1zvys2-1_zijebngq8pts-wrqauwy51qi_1535622614971.pdf,,['Learner'],CBSE,in.ekstep,ekstep,['do_312588948146126848218133'],4,3961fd1a-48dd-4993-bbc4-766cd1a7556d,inline,identity,Resource,9480,['ncert'],2018-08-30T09:50:14.449+0000,,The Earth : Our Habitat_1_The Earth in the Solar System_The Solar System_Planet,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31257982045756620819788/the-earth-in-the-solar-system_the-solar-system_1_1535970231473_do_31257982045756620819788_1.0.ecar,ekstep_ncert_k-12,Class 8,domain,hdpi,normal,do_31257982045756620819788,"['Eight', ' Planet', ' Mercury', ' Venus', ' Earth', ' Mars', ' Jupiter', ' Saturn', ' Uranus', ' Neptune', ' Orbits', '']",['English'],ekstep,2018-09-03T10:23:51.473+0000,,ekstep,2018-09-03T10:23:51.250+0000,,content,English,application/pdf,The Earth in the Solar System_The Solar System_1,DATA_NODE,574728,Content,['All'],org.ekstep.quiz.app,Poulami Paul_www.wikipedia.org,,1.0,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/assets/do_31257982045756620819788/1gpuyy84ysydcdqr7s6mxzgjox2ehaksh.png,['external'],Draft,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/content/do_31257982045756620819788/artifact/1zvys2-1_zijebngq8pts-wrqauwy51qi_1535622614971.pdf,Learn,ecar_files/do_31257982045756620819788/the-earth-in-the-solar-system_the-solar-system_1_1535970231473_do_31257982045756620819788_1.0.ecar,,1589195.0,Live,Geography,['The Solar System'],"{'spine': {'ecarUrl': 'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31257982045756620819788/the-earth-in-the-solar-system_the-solar-system_1_1535970231664_do_31257982045756620819788_1.0_spine.ecar', 'size': 285018.0}}",1535970231250,Default,pdf
Content,DATA_NODE,do_31257982510011187219991,2018-09-03T10:27:36.238+0000,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/content/do_31257982510011187219991/artifact/1pyaaf_x-wbncta_egovm9f0pxuiye8s.thumb.png,prod.diksha.app,https://www.youtube.com/embed/5s-ydgO6ITY?autoplay=1&enablejsapi=1,,['Learner'],CBSE,in.ekstep,ekstep,['do_312588948146356224118564'],4,3961fd1a-48dd-4993-bbc4-766cd1a7556d,online,identity,Resource,9480,['ncert'],2018-08-30T09:59:41.165+0000,,Contemporary India - II_1_Resources and Development_Land Resources_Land Resources,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31257982510011187219991/resources-and-development_land-resources_2_1535970455946_do_31257982510011187219991_1.0.ecar,ekstep_ncert_k-12,Class 8,domain,hdpi,normal,do_31257982510011187219991,"['Land', ' Resource', ' Economic Activity', ' Finite', ' Plain', ' Plateau', ' Mountain', ' Geographical Area', ' Water', ' Tree', ' Animal', ' Insect', ' Plant', ' Soil']",['English'],ekstep,2018-09-03T10:27:35.946+0000,,ekstep,2018-09-03T10:27:35.804+0000,,content,English,video/x-youtube,Resources and Development_Land Resources_2,DATA_NODE,575258,Content,['All'],org.ekstep.quiz.app,Walnut Learning System_www.youtube.com,,1.0,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/assets/do_31257982510011187219991/1pyaaf_x-wbncta_egovm9f0pxuiye8s.png,['external'],Draft,https://www.youtube.com/embed/5s-ydgO6ITY?autoplay=1&enablejsapi=1,Learn,ecar_files/do_31257982510011187219991/resources-and-development_land-resources_2_1535970455946_do_31257982510011187219991_1.0.ecar,,195796.0,Live,Geography,['Resources And Development - India'],"{'spine': {'ecarUrl': 'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31257982510011187219991/resources-and-development_land-resources_2_1535970456079_do_31257982510011187219991_1.0_spine.ecar', 'size': 195797.0}}",1535970455804,Default,youtube
,,,2018-09-03T10:26:58.350+0000,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/content/do_31257982429937664019948/artifact/1egdgtqhg8lgqkx0myaytl0qba9faenoe.thumb.png,prod.diksha.app,https://www.youtube.com/embed/DMgPamV3TuY?autoplay=1&enablejsapi=1,,['Learner'],CBSE,in.ekstep,ekstep,,4,3961fd1a-48dd-4993-bbc4-766cd1a7556d,online,identity,Resource,9480,['ncert'],2018-08-30T09:58:03.419+0000,,Contemporary India - I_3_Drainage_Drainage in India,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31257982429937664019948/drainage_3_1535970418048_do_31257982429937664019948_1.0.ecar,ekstep_ncert_k-12,Class 8,domain,hdpi,normal,do_31257982429937664019948,"['Drainage', ' Drainage Basin', ' Artificial Removal', ' Sub-surface Water', ' Agricultural Soil', ' Waterlogging', ' Water Supply', ' Drainage Patterns', ' Dendritic', ' Trellis', ' Rectangular', ' Radial Pattern', ' Himalayan River', ' River System', ' the Indus', ' the Ganga', ' Brahmaputra', ' Source of River', ' Upper Course', ' Middle Course', ' Ox-bow Lake', ' Lower', ' the Peninsular River', ' Peninsular India', ' Western Ghat', ' the Mahanadi', ' the Godavari', ' the Krishna', ' the Kaveri', ' Namcha Barwa', ' India', ' Arunachal Pradesh', ' Gorge', ' the Dihang', ' the Dibang', ' the Lohit', ' Assam', ' Tsang Po', ' Tibet', ' Jamuna', ' Bangladesh']",['English'],ekstep,2018-09-03T10:26:58.048+0000,,ekstep,2018-09-03T10:26:57.859+0000,,content,English,video/x-youtube,Drainage_3,DATA_NODE,575071,Content,['All'],org.ekstep.quiz.app,Examrace_www.youtube.com,,1.0,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/assets/do_31257982429937664019948/1egdgtqhg8lgqkx0myaytl0qba9faenoe.png,['external'],Draft,https://www.youtube.com/embed/DMgPamV3TuY?autoplay=1&enablejsapi=1,Learn,ecar_files/do_31257982429937664019948/drainage_3_1535970418048_do_31257982429937664019948_1.0.ecar,,269421.0,Live,Geography,['Drainage In India'],"{'spine': {'ecarUrl': 'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31257982429937664019948/drainage_3_1535970418174_do_31257982429937664019948_1.0_spine.ecar', 'size': 269421.0}}",1535970417859,Default,youtube
